h3_index,lat,lon,heading,s3_key,fetched_at,status
89441e70087ffff,27.3295642,-82.5220008,90,bronze/images/89441e70087ffff_90.jpg,2026-04-08T00:07:26.010403+00:00,cached
89441e7008bffff,27.328663,-82.514969,0,bronze/images/89441e7008bffff_0.jpg,2026-04-08T00:07:26.863928+00:00,ok
89441e7008bffff,27.328663,-82.514969,90,bronze/images/89441e7008bffff_90.jpg,2026-04-08T00:07:27.598393+00:00,ok
89441e7008bffff,27.328663,-82.514969,0,bronze/images/89441e7008bffff_0.jpg,2026-04-08T00:07:27.647227+00:00,cached
89441e7008bffff,27.328663,-82.514969,90,bronze/images/89441e7008bffff_90.jpg,2026-04-08T00:07:27.721365+00:00,cached
89441e7008fffff,27.331493,-82.517892,0,bronze/images/89441e7008fffff_0.jpg,2026-04-08T00:07:28.674490+00:00,ok
89441e7008fffff,27.331493,-82.517892,90,bronze/images/89441e7008fffff_90.jpg,2026-04-08T00:07:29.391983+00:00,ok
89441e7008fffff,27.331493,-82.517892,0,bronze/images/89441e7008fffff_0.jpg,2026-04-08T00:07:29.441358+00:00,cached
89441e7008fffff,27.331493,-82.517892,90,bronze/images/89441e7008fffff_90.jpg,2026-04-08T00:07:29.507388+00:00,cached
89441e70097ffff,27.3269276,-82.5218806,0,bronze/images/89441e70097ffff_0.jpg,2026-04-08T00:07:30.253120+00:00,ok
89441e70097ffff,27.3269276,-82.5218806,90,bronze/images/89441e70097ffff_90.jpg,2026-04-08T00:07:31.011699+00:00,ok
89441e70097ffff,27.3269276,-82.5218806,0,bronze/images/89441e70097ffff_0.jpg,2026-04-08T00:07:31.057838+00:00,cached
89441e70097ffff,27.3269276,-82.5218806,90,bronze/images/89441e70097ffff_90.jpg,2026-04-08T00:07:31.134613+00:00,cached
89441e7009bffff,27.3250796,-82.5158718,0,bronze/images/89441e7009bffff_0.jpg,2026-04-08T00:07:31.989697+00:00,ok
89441e7009bffff,27.3250796,-82.5158718,90,bronze/images/89441e7009bffff_90.jpg,2026-04-08T00:07:32.673143+00:00,ok
89441e7009bffff,27.326015,-82.515888,0,bronze/images/89441e7009bffff_0.jpg,2026-04-08T00:07:32.742753+00:00,cached
89441e7009bffff,27.326015,-82.515888,90,bronze/images/89441e7009bffff_90.jpg,2026-04-08T00:07:32.789352+00:00,cached
89441e700a3ffff,27.3346971,-82.5221845,0,bronze/images/89441e700a3ffff_0.jpg,2026-04-08T00:07:33.684276+00:00,ok
89441e700a3ffff,27.3346971,-82.5221845,90,bronze/images/89441e700a3ffff_90.jpg,2026-04-08T00:07:34.586474+00:00,ok
89441e700a3ffff,27.3346971,-82.5221845,0,bronze/images/89441e700a3ffff_0.jpg,2026-04-08T00:07:34.671214+00:00,cached
89441e700a3ffff,27.3346971,-82.5221845,90,bronze/images/89441e700a3ffff_90.jpg,2026-04-08T00:07:34.725090+00:00,cached
89441e700a7ffff,27.3374414,-82.5241997,0,bronze/images/89441e700a7ffff_0.jpg,2026-04-08T00:07:35.644623+00:00,ok
89441e700a7ffff,27.3374414,-82.5241997,90,bronze/images/89441e700a7ffff_90.jpg,2026-04-08T00:07:36.348001+00:00,ok
89441e700a7ffff,27.3374414,-82.5241997,0,bronze/images/89441e700a7ffff_0.jpg,2026-04-08T00:07:36.407685+00:00,cached
